,alpha,capacity,capacity_normalized,conditional_var,cov,dither_on,dither_size,error_bias,mse,mse_from_big_errors,normalized_mse,number_of_big_errors,number_of_samples,recovered_x_before_alpha_var,sim_id,snr,snr_normalized,x_mod,x_quantizer_bin_size,x_quantizer_modulo_edge_to_edge,x_quantizer_number_of_quants,x_samples_var,x_var,y_mod,y_quantizer_bin_size,y_quantizer_modulo_edge_to_edge,y_quantizer_number_of_quants,y_var
0,0.993806439305,7.30754917443,4.06534178575,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.02818347696e-05,0.0635270549288,0.00285976612295,0.0635270549288,216,5000000.0,10.0596964121,1034,157.413247178,15.7413247178,8.35,0.835,8.35,10,9.9973910718,10.0,200000,1,200000,200000,10.0
0,0.994749313765,7.54753467566,4.29339257356,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000145071176856,0.0537394597021,0.00275788338739,0.0537394597021,208,5000000.0,10.0512405083,1035,186.083002238,18.6083002238,8.35,0.759090909091,8.35,11,9.99846459808,10.0,200000,1,200000,200000,10.0
0,0.995741952037,7.79372121212,4.52915336301,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.57543699777e-05,0.0452707599032,0.00250482426681,0.0452707599032,188,5000000.0,10.0345159666,1036,220.893133258,22.0893133258,8.35,0.695833333333,8.35,12,9.99178851629,10.0,200000,1,200000,200000,10.0
0,0.996266035072,7.9909825296,4.71921016427,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000240321784163,0.0394625392925,0.00279973639274,0.0394625392925,208,5000000.0,10.0320009179,1037,253.404879141,25.3404879141,8.35,0.642307692308,8.35,13,9.99454177831,10.0,200000,1,200000,200000,10.0
0,0.996639876988,8.13959170057,4.86298634833,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,2.02899660254e-06,0.0355861898096,0.00291872001323,0.0355861898096,216,5000000.0,10.0384296922,1038,281.007886866,28.1007886866,8.35,0.596428571429,8.35,14,10.0046993336,10.0,200000,1,200000,200000,10.0
0,0.997303078919,8.3697890784,5.08658829934,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-8.54138258403e-05,0.0303219623139,0.00213015472107,0.0303219623139,157,5000000.0,10.0392270869,1039,329.793959127,32.9793959127,8.35,0.556666666667,8.35,15,10.0121520838,10.0,200000,1,200000,200000,10.0
0,0.988649240384,5.61328533237,2.53484952564,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000145509369728,0.208543434501,0.0988659913419,0.208543434501,15368,5000000.0,10.1191524843,104,47.9516414598,4.79516414598,5.75,0.359375,5.75,16,10.004292417,10.0,200000,1,200000,200000,10.0
0,0.997331944095,8.48243117759,5.19635752894,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.32795444508e-05,0.0280381760295,0.00276895853493,0.0280381760295,204,5000000.0,10.0380900943,1040,356.656580995,35.6656580995,8.35,0.521875,8.35,16,10.0113079087,10.0,200000,1,200000,200000,10.0
0,0.997940014316,8.73302659379,5.44129531054,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-6.00610611695e-05,0.0235569415406,0.00183434227374,0.0235569415406,134,5000000.0,10.0227252753,1041,424.50332454,42.450332454,8.35,0.491176470588,8.35,17,10.0020786047,10.0,200000,1,200000,200000,10.0
0,0.998016603482,8.78366119546,5.49089892567,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-9.67602631577e-06,0.0227426510452,0.00262059005162,0.0227426510452,191,5000000.0,10.0185887058,1042,439.702477084,43.9702477084,8.35,0.463888888889,8.35,18,9.99871787187,10.0,200000,1,200000,200000,10.0
0,0.998140215557,8.93939807923,5.64367831533,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,1.20680233587e-05,0.020410730968,0.00225935910177,0.020410730968,165,5000000.0,10.0213728613,1043,489.938357214,48.9938357214,8.35,0.439473684211,8.35,19,10.002735268,10.0,200000,1,200000,200000,10.0
0,0.85962156621,3.02237841266,0.776109017105,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000334822111185,1.403497013,0.0,1.403497013,0,5000000.0,11.6305529364,1044,7.12505969544,0.712505969544,8.4,4.2,8.4,2,9.99787413104,10.0,200000,1,200000,200000,10.0
0,0.935309033012,4.00667050847,1.32620077178,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-4.41992040905e-07,0.663387339839,0.0254069405367,0.663387339839,2672,5000000.0,10.6960178854,1045,15.0741495948,1.50741495948,8.4,2.8,8.4,3,10.0040821455,10.0,200000,1,200000,200000,10.0
0,0.962832473627,4.80406042061,1.8850328272,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000165773797476,0.371248539989,0.00900100453872,0.371248539989,832,5000000.0,10.3763436599,1046,26.9361328674,2.69361328674,8.4,2.1,8.4,4,9.99068063322,10.0,200000,1,200000,200000,10.0
0,0.977085328571,5.42103034661,2.37418453053,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-4.22140024498e-05,0.238981350051,0.00494506799129,0.238981350051,415,5000000.0,10.2279326094,1047,41.8442694288,4.18442694288,8.4,1.68,8.4,5,9.99356289424,10.0,200000,1,200000,200000,10.0
0,0.983125532618,5.88424652734,2.76692610161,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,0.000163353720792,0.172218972519,0.00545533508992,0.172218972519,443,5000000.0,10.1742172698,1048,58.0656117833,5.80656117833,8.4,1.4,8.4,6,10.0025327723,10.0,200000,1,200000,200000,10.0
0,0.987873812017,6.3268943725,3.15827018212,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000389994554201,0.126141798594,0.0035630040945,0.126141798594,280,5000000.0,10.1366057124,1049,79.2758634446,7.92758634446,8.4,1.2,8.4,7,10.013687326,10.0,200000,1,200000,200000,10.0
0,0.995434907194,5.77711953275,2.67442875331,1.0,"[[ 10.    9.5]
 [  9.5  10. ]]",0,0,-0.000217625183517,0.1857403821,0.0876821590479,0.1857403821,13460,5000000.0,10.0471409028,105,53.8385885016,5.38385885016,5.75,0.338235294118,5.75,17,10.0012747722,10.0,200000,1,200000,200000,10.0
